x,y
1.5411,-0.834675
1.98956,0.512284
0.0595566,-1.7339
1.07523,-0.326682
1.15103,-0.137127
0.375433,-0.888186
0.781145,2.617
1.06,-1.54296
1.61644,4.51886
0.415436,-0.68192
0.70199,-0.286969
0.534523,1.46976
3.26611,4.61044
-0.888259,0.935511
2.55319,2.89353
2.50507,1.23997
1.84467,2.0228
4.15137,1.37449
0.432491,-0.689648
0.656033,-0.161794
1.60154,1.88655
2.37918,3.3816
4.16355,0.438427
0.0083779,-1.43707
-1.3133,0.255467
0.58727,-1.5775
2.85773,-1.39365
3.53579,0.741428
1.55326,-0.371281
-0.770771,0.733961
1.61155,2.55671
2.08447,-0.221656
5.16541,6.80643
0.891409,-0.564143
3.50476,2.97439
2.42429,1.36893
-1.9133,-4.97089
5.40021,3.07223
3.0517,2.05611
1.43804,1.58416
0.821951,-0.176177
-0.0889282,-5.31246
2.58206,2.41864
1.42037,1.26158
1.37183,-0.58209
0.456928,0.748751
0.710787,0.83965
0.0384474,-4.30984
1.84644,6.93977
1.22269,1.7247
3.11241,0.0989618
0.953064,-1.46897
1.38397,1.56577
1.20414,-1.26718
1.02057,-0.851407
1.98707,0.837336
3.45435,3.13898
4.04742,3.75735
0.51395,-2.01894
3.40592,3.38155
-2.9709,-5.21315
0.499594,-2.32585
1.26305,3.06756
0.547132,-1.93523
3.45753,5.94652
0.93475,2.67576
0.11352,-0.832368
1.09979,-0.995876
2.4418,1.49971
-0.649821,0.830017
0.874667,-0.535555
-2.22085,-4.77964
1.4668,-2.18746
-0.221751,-4.45766
0.629263,-0.279097
0.168275,-1.71692
0.292836,-1.72205
-0.795039,-5.02261
1.54902,0.659699
1.16626,0.539606
1.90415,3.12379
-0.0180608,-1.56136
2.51001,3.30019
3.18805,4.33283
0.245554,-1.10079
0.507766,-0.274987
-0.387047,-5.58331
1.62476,3.65178
1.38128,0.037574
1.52564,1.27662
3.02767,0.608238
0.0168574,-1.43403
1.98734,0.184955
1.72882,0.193885
-0.0534615,-2.28949
3.15608,-0.192795
-0.393538,0.604631
3.04229,1.02653
3.42136,4.21155
-0.0925263,-1.13991
2.71031,1.78374
0.882665,1.87521
3.02212,3.57358
-0.385825,-2.69035
-0.148216,-1.79506
0.0425111,-2.51925
2.01032,0.94354
2.5359,-1.21115
1.16612,1.32916
-0.708499,2.00898
-0.291323,-0.272784
-0.0424275,-0.23765
1.81102,-3.84074
-0.0282189,-4.23809
0.969618,1.06458
1.44346,-0.875099
-0.825005,-1.48178
0.887881,1.78248
2.01043,1.17173
3.10424,-1.86672
-1.0523,-3.07879
-1.67112,-4.99472
0.279497,-2.08187
2.60844,3.9462
2.42684,1.79663
1.02049,1.10225
1.32503,-0.637162
-1.95241,-5.87522
-0.375285,-1.17344
-0.944629,-2.10713
1.05944,-0.535347
0.464322,0.863153
0.275096,0.575826
-0.71414,-3.22365
1.76594,1.60606
0.52283,-2.04533
2.10642,2.05538
-0.534388,-2.70024
-1.75698,-5.0031
-0.968251,0.021416
3.7919,2.92608
0.365647,-0.903922
0.57214,-0.906379
0.196978,0.154097
1.72838,-0.0627919
2.22044,1.69084
-0.138937,-2.32042
3.82199,4.14703
1.29909,2.30845
1.54852,2.121
-0.704317,-3.89548
-0.417246,-0.805067
2.06675,2.38718
-0.796227,0.0745523
0.3042,-1.07816
-0.131062,-3.39955
0.147041,-2.48418
4.20002,3.98437
1.34069,1.7088
-1.33924,-3.72104
1.75742,1.20223
2.70008,2.40652
-0.0490248,-1.94947
1.73191,-1.23055
2.58143,3.33399
2.29513,-1.06114
0.443029,0.99411
0.371375,0.431439
-0.827045,0.873476
-0.251891,-3.89701
-1.37172,-1.06977
1.32234,-3.57302
1.85853,1.36444
2.94982,2.12136
2.68811,1.7361
-1.23177,-3.07082
2.3151,0.0252731
-0.983332,-4.55988
-1.00681,-1.6434
2.34668,2.33825
-0.425761,-2.42056
3.74372,5.94785
0.953235,-1.18387
4.46114,4.15112
2.10569,3.46267
-2.02102,-2.45347
0.31171,0.472108
-0.398301,-0.440269
1.6703,2.12584
-0.545703,0.417715
2.16843,3.00532
1.94065,1.24706
1.1862,0.225519
-0.247555,-3.69248
2.90948,2.26486
-0.883088,-1.35062
-2.39339,-4.70213
0.0649767,-2.05564
1.44534,2.3774
2.22489,0.807292
-0.846615,-2.72561
0.0531238,-0.794391
-0.544259,-2.67728
-1.56373,-5.9351
2.83131,3.19361
1.53888,1.33813
0.6513,0.925098
4.05867,1.06993
4.30688,2.34515
0.397028,-1.30527
-1.93441,-3.78873
1.75677,1.98855
1.42922,-1.50696
-2.876,-3.02056
2.02324,-0.0616067
3.63984,2.01276
3.85419,2.87685
4.68652,2.50801
-0.34574,-1.92849
1.74069,0.312947
0.153116,0.81024
0.767552,-0.787128
2.03437,-0.544108
-0.212621,-2.45481
0.32581,-2.29926
0.89387,1.93257
1.73666,-1.66166
3.30533,2.14762
-1.36592,-3.99097
-0.847105,-5.25208
-1.1401,-6.24993
3.05685,2.68549
1.09083,0.159916
0.159546,3.10123
1.19137,-0.64069
0.808554,-1.93882
-1.05061,-1.66557
0.372281,-1.10519
2.32954,-0.263933
1.4272,0.0497864
0.208655,0.598602
0.840414,0.181563
0.781164,0.00993507
1.47615,0.755009
1.62355,1.04396
0.775697,0.845019
2.06909,-0.874123
-1.63662,-2.17936
-0.275957,-1.00162
0.369354,-1.74493
2.95637,5.00967
0.960307,1.13943
0.0819585,-3.40624
-0.814065,0.309682
0.300108,-2.26946
-1.3564,-4.65077
-0.323982,-4.35435
1.92131,-0.972375
4.04104,4.99621
1.89979,0.119578
2.10874,3.14128
0.471719,-0.311277
1.7035,1.22795
2.78609,3.05128
2.59129,1.88266
4.03069,5.36026
2.39764,2.84978
3.26756,2.62389
1.82211,1.7898
3.24901,0.310878
0.373659,-3.39345
2.96045,-0.474884
3.02154,3.67447
5.42452,4.74066
1.51349,-0.0554381
0.525558,0.0977939
-0.41279,-2.16858
2.73616,5.62294
2.29364,3.60629
2.62655,2.05088
3.47009,2.60309
3.48761,6.54458
1.30983,0.138191
1.56535,-0.571908
1.2729,0.923739
1.96518,-0.268539
2.92615,2.84236
3.26131,2.53578
0.543111,-0.602172
1.37243,1.94804
1.61707,1.27294
0.955801,-0.178173
3.46517,-0.582907
0.149225,-5.46198
2.63867,2.85194
-0.796407,-1.85698
2.15399,1.29662
-2.46436,-1.71736
0.307684,-4.49225
2.10565,0.00570532
3.07868,1.79783
0.701975,2.16699
1.74747,1.9584
1.82747,0.516631
1.60702,-0.882201
0.491519,-0.790825
-1.03847,-4.26003
0.575135,0.0317897
1.28185,-0.685948
3.58935,2.70842
1.0542,0.840905
0.488723,-1.48791
-0.349439,-0.482618
1.9091,0.988171
0.753707,-0.0274831
-1.30368,-4.79593
2.16659,-3.73056
3.11489,2.00147
0.109981,-0.813778
0.907044,0.117686
-0.801179,-0.53307
0.961257,1.33364
1.34046,0.363987
3.18555,-0.364411
1.30219,1.4293
-0.222285,1.09335
2.00609,3.08423
0.405754,-0.406604
0.211768,-0.28866
0.454952,-1.79099
0.224796,-0.323264
-0.78115,-2.587
1.61551,3.32359
-0.750597,-3.22546
-0.598698,-1.55148
1.78524,2.07911
-0.359363,-5.0045
2.44998,1.45839
-0.671109,-2.13351
0.778657,-2.962
2.63691,2.20327
0.255955,2.13028
3.14636,1.68629
2.7118,2.96348
0.834753,1.03793
1.04326,-0.52091
-0.07046,1.64027
1.94866,1.4729
0.964966,1.64783
2.7092,2.7617
1.1777,-2.00372
0.124729,-1.49987
1.37742,-3.73531
0.180948,-0.551819
0.761705,-1.80667
-0.524904,-2.75128
0.551707,-1.61479
-1.11814,-3.40883
1.77853,-1.18628
3.67831,2.48376
0.831181,3.01913
-0.89226,-4.07145
-1.47605,-3.62463
-0.637432,0.622887
3.40374,4.22054
0.242362,0.313909
0.553785,0.550302
2.96669,0.749499
2.49491,-0.22996
-1.08795,-3.87017
1.25952,-0.896307
2.31264,0.403183
2.02863,2.67706
2.54243,3.6074
2.25545,-0.364112
2.09311,1.38078
0.872913,3.50799
-1.46948,-0.869997
-2.00498,-2.20165
0.508681,2.16564
1.28901,3.35575
-0.558442,-0.507592
1.66803,1.33887
1.51735,1.69592
0.203183,0.0219276
1.00586,1.28835
0.733164,-0.712287
3.82675,1.9401
0.31652,-2.13121
2.55504,3.46127
1.21613,0.216433
2.67939,2.59774
0.530412,-2.09165
-0.0754621,-0.490456
-0.328008,0.821053
-0.00459874,-2.46839
3.35676,3.7663
1.23975,-0.391396
-1.19074,-3.80909
0.140298,-1.63325
2.54677,2.36887
-0.400921,-1.15591
3.43216,0.195745
0.497857,0.328507
0.995902,0.395712
-1.00046,-5.63409
1.02098,2.09683
-0.913702,0.569663
2.7795,1.21894
0.936771,1.91402
3.04105,0.111587
3.26581,0.666606
0.337692,-1.56889
1.5332,2.88564
0.492181,-0.360704
2.04072,1.408
1.35383,0.420614
-1.03155,-3.2404
-2.53442,-5.26155
2.11541,4.45376
-1.0444,-1.91008
4.26266,5.15888
3.35374,2.68796
-1.16388,-2.59894
-0.483913,-3.82004
3.68752,3.88958
2.05299,0.502814
1.44586,1.71928
0.563626,-0.297134
3.05779,1.45583
1.82007,-0.168099
-0.372349,-5.489
0.643274,-1.70887
0.745638,-0.797007
-0.724422,-3.28081
2.78258,3.42344
4.41933,3.49589
1.04054,1.2352
2.44034,2.98104
-1.1019,-2.2311
1.2508,0.459485
-0.162874,-0.53875
-0.855512,-2.22377
1.22371,1.25144
3.01689,0.613313
2.19389,-0.0470271
0.782563,-0.989124
0.677602,2.10249
0.279119,-2.52004
2.83882,1.86028
2.96051,2.68358
0.113914,-2.91721
-0.740833,3.51649
1.98599,2.98871
0.555602,1.72709
1.13005,-1.3409
0.528253,-0.362927
0.797172,-3.35559
1.33597,1.5106
1.77991,0.847555
3.19707,2.24862
1.2602,1.954
2.41208,1.89618
0.459083,-1.95286
-2.47998,-8.24536
-0.148365,0.27764
0.550076,3.56338
-0.788781,-1.90591
0.525068,-1.69416
1.69488,1.94915
-0.602112,-2.78078
2.09343,1.39423
3.43194,4.0365
0.92698,-4.39545
4.04046,4.66435
0.632112,-2.14424
2.68872,1.69336
0.829973,-0.223356
3.07238,1.38668
1.58747,1.91051
1.67561,1.65435
1.65787,2.59919
-1.5926,-2.60642
0.693686,-4.64642
-0.0793108,-5.17214
-0.766684,-3.46743
1.59384,1.00415
0.466702,0.412589
2.88801,1.66188
0.715141,2.5191
1.53615,1.20252
2.3703,-0.333776
-1.15438,-2.56392
0.632177,-1.92654
1.13913,-0.529184
-0.596359,-4.37192
0.93971,-3.17011
2.17465,2.16482
2.16159,4.65919
0.973905,0.954626
2.47549,2.78537
2.83738,1.36681
2.36753,0.555216
-0.435235,-1.49455
-0.256361,-3.47324
-0.0759469,-1.23473
3.21021,3.04441
-2.67726,-0.659093
0.712391,-1.00107
-0.122431,0.41583
-0.00378975,-0.582497
-0.137274,1.10567
-1.00012,-0.880172
-0.118963,-4.83851
2.17496,1.42259
-0.556575,-3.72035
1.66466,1.65444
1.91954,4.35029
-0.327741,-2.77034
-1.69741,-5.4262
1.92047,3.26966
-0.662617,-0.434369
1.6103,0.0979487
1.28431,1.93536
0.92577,-0.759821
1.77914,1.80077
1.41606,5.5962
-0.358709,1.83639
0.859245,-1.37078
0.265323,-0.0738651
1.07021,0.430562
-0.0245132,0.102248
-1.01374,-2.3456
3.0979,2.29138
0.198838,-1.15919
0.954858,1.0209
-0.526482,0.0467484
-1.29441,-4.64872
3.46343,1.86946
-2.5892,-2.6136
0.862708,-2.19544
1.27653,-1.6359
1.30786,0.62445
1.11435,0.683014
-1.29606,-5.88028
-2.12188,-4.82306
1.12597,0.615799
-0.376179,-4.48966
1.5591,-0.983098
1.78499,-0.766435
2.08545,-1.13886
-1.93459,-2.24016
2.1917,0.743627
2.40873,0.840191
-0.720846,-1.54232
0.729257,-1.33684
-0.321585,-2.14257
1.3846,-1.31648
0.164289,-2.20915
1.00956,-0.781912
1.52039,1.04818
1.30861,-0.352295
2.9051,6.36684
1.56599,0.219103
1.8712,-1.21347
-0.811558,-0.452217
0.414687,-2.00621
2.85199,-0.549018
-1.68269,-4.93111
0.838253,-0.624482
1.11221,-1.12814
0.644331,-2.08292
0.28483,-2.03295
2.78853,1.41672
1.18056,0.194577
0.535696,0.288445
3.28155,2.58975
2.52396,1.9239
2.18364,1.2219
0.675387,-0.156725
1.44557,0.793475
2.06445,2.90963
3.08986,-1.44539
0.467565,-0.00932033
2.23777,-2.63038
0.0519361,-2.1062
3.61137,1.37294
0.486195,2.41822
0.933588,-1.50628
3.21103,1.63473
-0.527602,-0.382826
1.5027,-0.212161
0.145862,-1.48915
3.1168,-3.607
2.2236,-1.90126
2.25886,1.88357
-1.82416,-4.42874
2.19911,1.55221
-0.160799,0.978045
2.4721,1.56528
1.59231,-0.5238
-0.539459,-1.02748
1.20106,0.346362
0.829545,-2.02398
-0.127019,-3.14469
-0.210499,-0.0861525
3.09568,3.01685
-0.321958,-0.610155
-0.272765,-0.767435
2.88243,5.01728
0.325275,-0.678074
0.0981156,-0.917424
0.924339,2.92694
0.509258,-1.82971
1.47465,1.37106
2.71917,3.01616
2.12271,2.10846
3.78953,2.20196
0.834931,-1.5547
1.43636,2.83449
0.804812,-1.34723
-0.254998,2.23755
0.293876,-1.84026
0.265617,0.622278
-1.0532,-5.10285
0.0750493,-2.71938
-0.187482,1.46544
1.41021,-1.60309
0.294351,-1.28173
-0.0917418,-5.28659
-1.4815,-4.9684
2.9351,1.68702
1.5162,0.806672
-0.817238,-2.10488
3.85861,2.36644
-0.882042,-3.13099
1.75102,1.6796
3.8033,4.57981
-0.407032,-3.76921
1.79502,1.96314
3.24585,1.88839
-1.81025,-3.32886
0.819262,-0.374272
1.72108,-0.35662
2.31316,0.615069
0.815614,0.089918
4.07187,5.98522
-0.346604,-0.245249
0.354509,0.900474
1.61296,-1.99287
1.04787,-0.793471
2.00456,-1.23244
1.8177,0.235454
0.951805,3.90141
0.436013,2.63003
1.08055,0.453193
0.746675,1.04827
0.184247,0.278968
1.89734,4.44488
0.882522,-1.47859
0.444385,-3.00358
1.79801,3.64606
-0.564044,-4.36474
4.02295,1.48235
0.370744,1.63106
2.54566,4.08351
1.01653,0.357668
2.06205,1.27096
2.3658,3.3738
-1.24021,-1.35198
1.72593,0.600644
0.423163,-0.401253
1.32433,-0.142622
0.301626,2.54509
3.74358,4.64277
-0.992177,-1.33551
2.74449,-1.43979
-0.839193,-3.97173
0.931534,-2.44518
1.0091,2.5767
-0.0755144,-0.169212
-0.419966,-0.310764
0.949529,-2.40301
0.290112,-3.25604
4.42564,3.81592
1.02076,1.96067
0.990691,-1.63279
1.78717,0.527574
1.79032,-0.0658796
-0.85589,-1.91422
2.78944,2.3852
0.261142,-3.73432
1.63871,0.697676
1.51382,-0.613522
3.16863,1.18
1.65215,3.62641
-0.687296,0.755391
-0.361124,-2.57202
2.19275,2.69501
0.973049,-0.329692
2.28935,-2.1919
3.78945,3.3847
0.135929,-3.22677
2.37935,0.656816
1.66592,4.48153
-0.544499,-1.67794
-0.0941291,-2.5507
-1.01988,-4.12545
3.37629,1.65802
0.477206,-0.67229
1.29022,1.28741
3.5721,3.26752
-1.5057,0.169913
2.31298,2.4827
3.29251,3.5903
0.958901,0.269878
-0.0957396,-0.512619
1.61426,-1.18071
0.87118,1.7854
2.80837,1.0936
1.28485,2.757
-1.27069,-5.11928
1.79802,0.0120127
2.1916,-3.68885
3.14641,2.58358
1.17633,0.925199
0.697022,2.08563
2.99675,3.65606
1.31466,-1.8866
3.44599,4.00507
1.09463,1.74363
-1.83132,-2.69041
-0.777985,-4.31257
0.22745,-2.06177
5.04733,8.01192
-1.9964,-3.31927
1.1707,2.83209
0.329455,-1.67456
1.07167,0.3649
-0.62397,-1.81988
-2.62626,-6.9865
0.413637,0.823747
-2.60337,-5.07845
1.48168,2.34612
0.532979,-2.02828
3.51065,0.977515
3.77789,4.63768
2.39631,3.22603
3.62188,1.80031
1.94281,-0.461067
0.352964,0.500417
2.60361,3.8926
2.33047,0.354211
1.91503,1.55614
1.00538,1.42926
-1.03072,1.92595
0.325834,-0.527618
3.21061,2.68213
-0.465945,-3.32848
2.53036,-0.786721
1.63513,2.3455
1.54876,-0.70529
-0.134047,-2.59556
-0.0676116,-2.23553
-2.30991,-3.41158
2.38602,2.51595
3.29996,5.11663
5.76984,4.81934
-1.94317,0.0865574
1.66102,-1.58272
1.65097,-2.06144
0.810724,-0.159069
0.282939,-4.65596
2.898,-0.102983
-0.473466,1.63335
0.768127,-0.249961
-0.94321,-0.745329
1.65878,-1.50574
-0.442459,-3.34666
-0.326106,-0.112902
2.64273,1.36248
2.37767,3.9702
0.289245,-0.284577
1.81607,2.16665
-0.766414,-3.35534
2.56045,0.535066
3.02636,1.14786
-1.17563,-4.92228
0.649802,0.591048
0.692275,-2.06826
2.14751,-0.407249
1.22836,2.57003
3.08549,3.40028
-0.425893,-3.58721
-0.668537,-2.32406
2.13509,2.55155
3.70824,0.738446
2.47356,-0.194366
1.29541,-0.955565
2.41444,3.63478
3.45062,4.36779
1.00997,-2.26817
4.23676,6.7798
-0.758296,0.663516
0.447806,-2.34915
-1.38814,-2.66214
-3.07155,-7.16062
0.707197,-3.28947
1.32631,-0.091876
-0.594057,-1.09194
2.27226,2.8146
1.36926,2.01431
1.90334,-1.86548
-1.4883,-0.44122
0.264232,-3.24961
1.62193,-2.40623
-0.443827,-3.90246
-1.18125,-2.65298
-0.336831,0.46803
1.30759,3.56886
1.09699,-4.14281
3.94194,3.3778
0.646611,-0.777682
-0.772198,-2.35995
2.15018,-1.15218
0.3553,-1.16501
2.25731,1.7109
0.327843,0.556683
2.61507,3.32462
0.285534,0.659177
1.21087,0.960821
1.23744,1.36002
1.37967,-0.400746
-0.147941,-0.807239
1.18701,1.50779
3.20676,3.46503
-0.451405,-0.710657
-0.83439,-2.44237
-1.51193,-3.60909
1.76746,-0.899175
-1.29487,-2.53165
0.361275,0.48965
0.0382459,0.374576
5.22876,5.71372
-0.349493,-3.51528
3.99519,6.00065
2.1142,0.450865
0.79098,-0.926726
0.0933,-2.71405
1.75445,0.998543
1.87271,3.14811
0.390218,0.693895
1.89515,2.67572
1.48986,0.832479
2.32723,3.75463
-1.34089,-5.00807
0.841006,-1.78645
0.737422,1.30265
1.27472,2.20513
2.54046,-0.658167
0.306275,2.00492
0.788262,3.66299
2.39404,2.18785
0.769552,-3.54198
0.280121,-0.705007
0.174622,-0.837996
-0.306357,-1.02264
0.362103,-0.766408
2.65104,1.13222
0.00930487,1.34933
0.592823,0.0286995
-0.0323448,1.02859
0.194419,0.0294895
3.56477,1.38071
-0.320229,-0.85306
0.230303,-1.45309
1.31368,-1.43961
1.56005,-0.473266
3.71317,3.03754
-0.389707,-1.67477
-0.321692,-1.82884
3.74614,4.49499
1.74614,-0.00143257
0.632956,-2.79934
-0.668542,-2.70099
0.497641,0.365535
1.71976,1.84054
-0.199969,0.0197836
2.15456,1.33938
3.45864,4.5834
1.39229,0.397658
1.64845,0.666634
0.117358,0.154721
0.727143,-1.62373
-0.0862071,0.108928
1.89345,0.312371
-0.122245,-0.678208
0.939921,-2.4799
1.74315,1.27246
1.06795,1.84293
0.199357,-1.23451
4.96397,5.83743
1.84838,0.34427
-0.537014,-2.98086
-0.401097,0.0572167
-2.49332,-6.91353
1.77279,1.03797
2.23664,-5.37582
3.64027,4.38085
-2.74872,-6.04934
-1.75304,-3.87361
0.709023,-2.50642
-0.213405,-2.69739
2.18003,1.86009
1.42742,1.48729
2.74708,-2.29842
0.878861,-1.16245
4.27262,3.23217
-0.977677,-3.07208
3.07613,2.64965
0.795955,-1.05527
2.36523,3.74092
1.06823,2.36615
0.395725,-1.33149
1.90845,-0.0156313
0.0461697,-1.60947
1.35442,-0.0705442
-1.29266,-2.76797
-1.91565,-2.34342
1.65171,-0.902737
-2.10327,-6.29497
1.23405,0.584983
3.77091,6.30493
2.7507,1.45775
0.758432,-0.775029
-0.624284,-1.20661
0.870165,-0.431301
1.50875,2.51662
2.15892,1.57822
-0.0247863,-2.11559
1.01655,0.81593
1.16301,-3.52145
1.86533,0.57407
0.22803,-0.362262
2.88714,2.0192
-0.0128545,0.312387
3.68708,3.12855
1.79862,-0.383898
1.29785,-1.26564
-0.120972,-1.5743
0.429653,-3.49289
1.45521,2.6555
3.54531,3.96731
4.31197,2.71142
1.48284,1.56315
0.0677861,0.0346488
0.315515,0.614889
0.489037,-0.746921
0.535743,1.39808
0.295642,-0.413493
0.894544,-2.01407
-0.499107,-0.489277
2.27249,1.9273
2.44003,-0.413661
2.8696,3.03201
-0.581999,1.06048
1.01317,-3.70642
-0.378847,-1.46918
2.23084,0.647433
2.42034,1.6163
-0.671295,-1.84106
1.75704,0.207654
0.593803,-0.183979
-1.6783,-3.60978
2.52031,-0.121367
1.80046,-0.232688
1.12712,0.0505081
3.32458,2.62757
1.80458,-1.17501
2.96684,6.03981
0.6713,1.18433
3.29676,4.03448
0.705531,-4.59214
2.2579,4.10665
-1.79104,-2.49872
4.38635,1.86109
3.06025,2.7885
1.24031,-1.76745
0.969467,1.09336
-1.03024,-2.36689
1.78438,1.28098
0.628728,1.38977
1.31732,1.62391
-2.56223,-4.43526
-0.245348,-4.70685
-2.29936,-3.69847
-1.34547,-5.17635
3.05404,1.24315
1.47757,1.91523
0.776509,-1.20137
0.496499,-3.90865
1.58305,-1.32642
1.88866,2.95568
1.86955,3.90935
-0.521718,-0.335427
3.16045,1.83533
2.13454,2.60514
0.974591,0.54801
0.665365,-0.37525
1.25677,0.370317
0.0249372,-2.84178
0.769939,-1.02799
-2.76358,-4.2926
1.59315,2.42017
1.67276,1.9792
-0.0189498,-4.20683
3.04179,1.72854
3.3068,3.18774
2.16374,-0.411986
-1.66596,-1.93676
-0.237157,0.458666
0.126915,-1.04672
-0.370038,-1.93383
2.91291,1.24693
2.21782,-2.80881
-1.86252,-0.870431
2.12676,1.99837
0.976177,-0.970274
2.66417,3.38077
-0.40678,-2.29159
1.04549,-1.09833
1.65527,3.36661
1.97492,2.56176
1.29452,1.32184
-1.29606,-6.59288
-0.0664086,-1.64716
1.19462,-0.666943
0.367417,1.1565
1.09245,-1.27149
1.58193,-1.4242
-4.07777,-7.63328
1.22922,-3.02948
-0.989073,-1.69355
0.183818,1.87336
1.73972,3.26022
2.61184,0.969603
1.76883,2.21331
2.04024,4.24478
-2.06711,-6.59211
-0.946571,-3.00113
-0.978305,1.04063
-0.940833,-3.73504
3.57655,0.911663
1.69654,-0.359714
3.10645,2.60252
1.2925,-2.31465
0.294195,-3.41734
1.41851,0.781
0.303489,-0.0372295
-2.47659,-4.13629
2.44831,2.20346
1.74374,-0.38512
1.37318,-0.395555
-0.269819,-5.00308
2.12686,2.46244
1.08682,-0.434784
0.3127,-1.44234
-0.968656,-3.23279
0.0128399,-2.76009
-2.93937,-4.12745
4.83572,4.96594
1.88118,2.11667
2.63623,2.16211
-0.0354323,0.768324
1.08563,-0.708757
-0.117951,-1.50877
0.861753,-1.29587
0.72357,-1.81547
2.00417,0.775252
3.53726,1.5671
1.33229,2.50121
-0.839469,-2.78148
4.51343,2.89876
1.03764,1.61157
-1.57468,-5.19359
-0.689794,-1.83665
3.59214,-1.08013
1.97741,2.00319
1.59357,0.787964
-0.886786,-0.455021
-0.374936,-2.09811
3.57689,2.43482
0.561651,-0.269461
-1.23851,-2.23112
1.36468,-2.01855
0.540008,0.200485
2.32662,1.13071
2.10327,-0.418077
0.633317,-3.05079
-0.145669,0.0240766
1.9985,-1.22919
0.521862,3.1816
-0.563509,-2.33049
-1.11555,-2.77167
-0.313606,-3.35817
0.2194,0.924207
2.3274,1.06459
3.04823,0.583122
2.11694,3.31142
-0.221731,-1.51692
0.750186,0.123708
-1.43693,-0.399294
0.171608,0.298452
0.776203,0.729835
-0.473661,-5.92209
2.66343,4.0653
2.92861,1.64782
2.75658,-1.13651
1.00479,1.87154
0.42008,-2.2904
1.45061,1.70504
-0.256288,-0.231861
1.05295,-2.48609
-1.06835,-0.586332
-0.892384,-2.05831
0.828998,0.521997
-0.298693,0.916355
0.0467083,-0.136038
1.02954,-2.94851
3.07281,4.52966
1.22309,2.52735
0.906007,-0.985406
0.371929,-0.705059
0.680125,-1.66367
1.04172,-3.08722
-0.211665,0.177933
-0.691553,0.377303
0.886946,0.39363
1.77581,1.60862
-0.683824,0.259306
-1.14946,3.5105
1.11783,0.897844
-0.734289,-4.7593
0.835775,-1.11089
1.37262,-0.107661
-0.925948,-2.61131
2.11496,0.551166
1.02809,-0.980518
-0.973011,-1.26742
1.23633,1.44688
3.58184,3.2443
0.673893,-1.74416
-2.10312,-4.20111
0.0117759,-1.50112
1.27733,0.73076
-0.497239,-2.72012
1.17468,-2.41191
3.2591,0.626719
0.144441,-1.62625
-0.137416,-1.24126
0.527246,0.632796
0.328971,-1.87717
2.5299,0.96058
1.20498,1.25811
-1.41722,-2.54144
1.13675,-1.41173
-0.214185,0.715817
-2.17229,-2.96005
1.15277,4.52936
-1.17118,-2.29994
0.465432,1.22755
-1.65593,-3.30508
3.77999,4.26841
-0.103707,0.736396
0.352419,-1.7788
0.611626,-1.859
2.03232,0.19283
1.00962,-0.0124945
0.894321,0.436335
1.86305,0.529792
3.58228,6.41242
0.676782,-1.07379
-0.931561,-1.39747
1.10788,1.22029
1.73351,3.68171
3.39224,3.04827
-0.578885,-3.11709
1.53476,1.85446
0.417021,0.81155
-1.23193,-2.83775
1.30974,0.856313
0.509022,-0.334502
-2.56933,-4.76079
1.36814,3.8486
-1.38212,-2.27228
-0.490915,-3.45884
-2.20001,-2.61144
-0.176467,-3.18093
1.1157,-1.44286
3.20581,4.51728
0.53944,-2.64423
-0.860878,0.0798798
1.32792,-0.645217
0.1581,-2.45268
2.33218,1.32362
1.76482,1.50753
5.58145,5.43469
3.1662,3.62759
0.933591,-0.81686
2.92181,2.98381
0.18661,-0.92661
2.80263,4.33681
0.114597,2.45594
-0.703209,-4.17249
1.27248,0.553544
1.29813,-0.46072
-0.749067,-0.926883
2.93382,0.154845
3.52058,4.57923
2.4605,3.13557
2.0388,0.537763
2.30973,-1.87784
1.54244,2.55292
0.0100689,-0.0551749
-0.712872,-2.87366
2.83885,3.7092
-2.26386,-1.18743
1.14808,-0.109504
0.74679,-1.28403
2.72834,2.47344
6.5324,6.80031
-0.809116,-3.9406
2.40011,1.98927
-0.987879,1.66899
0.374748,-1.93889
-1.93113,-2.49527
-0.427491,-3.46124
1.23858,3.99935
1.96898,0.963485
0.386454,0.26179
2.47589,-0.489593
-2.20968,-5.48192
2.22488,-4.56339
2.01049,1.85531
3.44259,-0.159971
2.00189,0.0379145
-0.975081,-1.67231
2.6053,2.75828
1.36438,-0.221394
3.55721,5.85058
0.812462,1.85869
-1.91842,-3.1034
0.180155,-1.2434
3.16905,4.76998
-0.0330437,3.29544
0.161716,-2.96795
2.3078,1.47275
3.8694,5.9139
0.0517931,-0.64161
1.97291,1.28979
3.02495,4.7664
-0.0489091,-2.91147
2.08056,1.23458
0.229485,-1.4893
1.81911,6.14048
-2.30425,-4.65678
-0.163845,-2.48386
1.89991,2.61143
0.971257,-1.64993
1.42468,2.27899
1.75138,2.32588
2.84335,2.29882
1.11887,-2.17736
0.890863,0.756723
0.225414,2.86162
0.414387,3.87227
3.12106,2.88658
1.57871,1.37417
0.252957,-2.6777
0.570216,-1.83218
0.330968,0.070057
2.42896,4.37595
1.94872,1.22549
0.751968,-0.315661
1.36183,-0.290424
3.41974,4.23587
0.60525,3.61654
-2.21352,-2.98228
0.416848,-0.654737
0.0681368,2.41578
0.553558,1.06987
0.352579,-0.71591
4.03872,5.71116
1.13795,-0.636657
0.867152,-1.46002
